Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,ALL SETS,43,32,7,4,-,32,12,33,77,7,23,13,43,4,25,53,82,16,8,40,64,22,7,32,15,1,63,79
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,SET 1,6,5,1,0,-,5,4,12,21,1,5,6,12,0,2,14,16,2,5,11,18,9,1,12,1,0,22,23
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,SET 2,11,8,2,1,-,8,3,8,19,2,4,1,7,1,8,11,20,6,2,9,17,3,2,5,5,1,12,18
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,SET 3,14,11,1,2,-,11,2,4,17,1,6,5,12,2,9,13,24,4,0,7,11,6,2,8,3,0,14,17
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,SET 4,12,8,3,1,-,8,3,9,20,3,8,1,12,1,6,15,22,4,1,13,18,4,2,7,6,0,15,21
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,ALL SETS,66,48,10,8,-,48,15,24,87,10,15,13,38,8,29,56,93,13,4,40,57,35,7,45,19,1,66,86
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,SET 1,23,14,4,5,-,14,3,13,30,4,3,4,11,5,7,13,25,6,0,8,14,14,1,16,6,1,23,30
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,SET 2,16,11,3,2,-,11,3,2,16,3,2,4,9,2,7,15,24,3,1,8,12,7,4,11,4,0,12,16
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,SET 3,9,8,1,0,-,8,3,6,17,1,6,2,9,0,9,11,20,1,2,12,15,5,0,6,4,0,13,17
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,SET 4,18,15,2,1,-,15,6,3,24,2,4,3,9,1,6,17,24,3,1,12,16,9,2,12,5,0,18,23
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,ALL SETS,63,52,9,2,-,52,17,36,105,9,25,18,52,2,19,63,84,24,5,50,79,31,16,54,25,0,78,103
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,SET 1,13,13,0,0,-,13,3,3,19,0,3,1,4,0,5,16,21,4,1,12,17,3,6,10,7,0,11,18
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,SET 2,21,16,3,2,-,16,4,11,31,3,5,11,19,2,4,19,25,4,3,12,19,15,5,21,7,0,24,31
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,SET 3,13,9,4,0,-,9,7,10,26,4,8,2,14,0,4,14,18,6,1,14,21,6,4,14,1,0,25,26
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,SET 4,16,14,2,0,-,14,3,12,29,2,9,4,15,0,6,14,20,10,0,12,22,7,1,9,10,0,18,28
2022,60,2022/6/26,3,2,Quezon City,Philippines,Japan,Slovenia,3,1,25,22,25,25,-,21,25,18,19,-,ALL SETS,66,55,6,5,-,55,12,40,107,6,17,19,42,5,17,74,96,19,2,44,65,43,10,56,20,0,82,102
2022,60,2022/6/26,3,2,Quezon City,Philippines,Japan,Slovenia,3,1,25,22,25,25,-,21,25,18,19,-,SET 1,18,16,1,1,-,16,0,5,21,1,3,1,5,1,8,16,25,6,0,10,16,5,3,8,6,0,14,20
2022,60,2022/6/26,3,2,Quezon City,Philippines,Japan,Slovenia,3,1,25,22,25,25,-,21,25,18,19,-,SET 2,17,11,3,3,-,11,4,20,35,3,7,8,18,3,3,16,22,4,2,15,21,17,2,19,3,0,32,35
2022,60,2022/6/26,3,2,Quezon City,Philippines,Japan,Slovenia,3,1,25,22,25,25,-,21,25,18,19,-,SET 3,16,13,2,1,-,13,5,7,25,2,5,5,12,1,4,20,25,5,0,9,14,10,2,14,8,0,16,24
2022,60,2022/6/26,3,2,Quezon City,Philippines,Japan,Slovenia,3,1,25,22,25,25,-,21,25,18,19,-,SET 4,15,15,0,0,-,15,3,8,26,0,2,5,7,0,2,22,24,4,0,10,14,11,3,15,3,0,20,23
2022,61,2022/6/26,3,2,Quezon City,Philippines,Italy,China,3,0,25,25,25,-,-,21,18,19,-,-,ALL SETS,63,45,11,7,-,45,8,22,75,11,18,14,43,7,15,52,74,18,3,31,52,30,4,38,19,1,54,74
2022,61,2022/6/26,3,2,Quezon City,Philippines,Italy,China,3,0,25,25,25,-,-,21,18,19,-,-,SET 1,18,11,6,1,-,11,3,8,22,6,4,4,14,1,6,18,25,9,2,6,17,8,2,12,8,1,13,22
2022,61,2022/6/26,3,2,Quezon City,Philippines,Italy,China,3,0,25,25,25,-,-,21,18,19,-,-,SET 2,23,16,3,4,-,16,2,6,24,3,8,7,18,4,4,16,24,5,1,11,17,9,1,11,6,0,18,24
2022,61,2022/6/26,3,2,Quezon City,Philippines,Italy,China,3,0,25,25,25,-,-,21,18,19,-,-,SET 3,22,18,2,2,-,18,3,8,29,2,6,3,11,2,5,18,25,4,0,14,18,13,1,15,5,0,23,28
2022,61,2022/6/26,3,2,Quezon City,Philippines,China,Italy,0,3,21,18,19,-,-,25,25,25,-,-,ALL SETS,38,31,4,3,-,31,16,31,78,4,15,14,33,3,7,49,59,10,7,42,59,26,9,39,10,0,70,80
2022,61,2022/6/26,3,2,Quezon City,Philippines,China,Italy,0,3,21,18,19,-,-,25,25,25,-,-,SET 1,12,9,1,2,-,9,9,9,27,1,3,6,10,2,4,15,21,4,1,14,19,8,4,14,3,0,25,28
2022,61,2022/6/26,3,2,Quezon City,Philippines,China,Italy,0,3,21,18,19,-,-,25,25,25,-,-,SET 2,14,11,2,1,-,11,3,12,26,2,5,3,10,1,2,16,19,3,4,13,20,11,1,13,2,0,26,28
2022,61,2022/6/26,3,2,Quezon City,Philippines,China,Italy,0,3,21,18,19,-,-,25,25,25,-,-,SET 3,12,11,1,0,-,11,4,10,25,1,7,5,13,0,1,18,19,3,2,15,20,7,4,12,5,0,19,24
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Serbia,Australia,3,0,25,25,25,-,-,17,20,22,-,-,ALL SETS,58,51,5,2,-,51,10,18,79,5,16,9,30,2,10,61,73,11,1,36,48,18,8,28,26,0,49,75
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Serbia,Australia,3,0,25,25,25,-,-,17,20,22,-,-,SET 1,20,17,2,1,-,17,2,3,22,2,4,4,10,1,3,20,24,3,0,12,15,6,1,7,8,0,13,21
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Serbia,Australia,3,0,25,25,25,-,-,17,20,22,-,-,SET 2,19,17,1,1,-,17,2,5,24,1,6,2,9,1,4,20,25,4,0,11,15,5,6,12,9,0,14,23
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Serbia,Australia,3,0,25,25,25,-,-,17,20,22,-,-,SET 3,19,17,2,0,-,17,6,10,33,2,6,3,11,0,3,21,24,4,1,13,18,7,1,9,9,0,22,31
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Australia,Serbia,0,3,17,20,22,-,-,25,25,25,-,-,ALL SETS,44,37,6,1,-,37,9,20,66,6,20,11,37,1,13,47,61,20,2,41,63,2,10,12,14,0,48,62
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Australia,Serbia,0,3,17,20,22,-,-,25,25,25,-,-,SET 1,12,12,0,0,-,12,4,7,23,0,5,2,7,0,3,15,18,10,1,10,21,1,3,4,4,0,19,23
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Australia,Serbia,0,3,17,20,22,-,-,25,25,25,-,-,SET 2,15,13,2,0,-,13,2,4,19,2,5,4,11,0,5,15,20,4,1,16,21,0,4,4,4,0,13,17
2022,62,2022/6/26,4,2,Sofia,Bulgaria,Australia,Serbia,0,3,17,20,22,-,-,25,25,25,-,-,SET 3,17,12,4,1,-,12,3,9,24,4,10,5,19,1,5,17,23,6,0,15,21,1,3,4,6,0,16,22
2022,63,2022/6/26,4,2,Sofia,Bulgaria,United States,Poland,1,3,25,23,24,22,-,21,25,26,25,-,ALL SETS,62,49,5,8,-,49,16,36,101,5,26,8,39,8,17,70,95,20,4,55,79,11,13,27,23,1,72,96
2022,63,2022/6/26,4,2,Sofia,Bulgaria,United States,Poland,1,3,25,23,24,22,-,21,25,26,25,-,SET 1,17,13,1,3,-,13,1,9,23,1,8,3,12,3,2,20,25,7,0,11,18,2,4,7,7,0,17,24
2022,63,2022/6/26,4,2,Sofia,Bulgaria,United States,Poland,1,3,25,23,24,22,-,21,25,26,25,-,SET 2,14,12,2,0,-,12,3,7,22,2,6,0,8,0,4,19,23,3,3,13,19,4,3,7,6,0,14,20
2022,63,2022/6/26,4,2,Sofia,Bulgaria,United States,Poland,1,3,25,23,24,22,-,21,25,26,25,-,SET 3,16,12,1,3,-,12,7,9,28,1,5,1,7,3,4,18,25,5,0,16,21,1,4,6,7,1,19,27
2022,63,2022/6/26,4,2,Sofia,Bulgaria,United States,Poland,1,3,25,23,24,22,-,21,25,26,25,-,SET 4,15,12,1,2,-,12,5,11,28,1,7,4,12,2,7,13,22,5,1,15,21,4,2,7,3,0,22,25
2022,63,2022/6/26,4,2,Sofia,Bulgaria,Poland,United States,3,1,21,25,26,25,-,25,23,24,22,-,ALL SETS,68,57,7,4,-,57,15,27,99,7,9,12,28,4,17,75,96,19,8,51,78,21,13,38,20,2,81,103
2022,63,2022/6/26,4,2,Sofia,Bulgaria,Poland,United States,3,1,21,25,26,25,-,25,23,24,22,-,SET 1,18,17,1,0,-,17,4,5,26,1,3,3,7,0,3,18,21,6,3,14,23,6,2,12,7,2,19,28
2022,63,2022/6/26,4,2,Sofia,Bulgaria,Poland,United States,3,1,21,25,26,25,-,25,23,24,22,-,SET 2,19,15,1,3,-,15,4,4,23,1,2,2,5,3,6,16,25,7,0,12,19,4,4,8,6,0,17,23
2022,63,2022/6/26,4,2,Sofia,Bulgaria,Poland,United States,3,1,21,25,26,25,-,25,23,24,22,-,SET 3,16,13,3,0,-,13,4,8,25,3,0,2,5,0,4,21,25,2,3,16,21,5,3,8,5,0,20,25
2022,63,2022/6/26,4,2,Sofia,Bulgaria,Poland,United States,3,1,21,25,26,25,-,25,23,24,22,-,SET 4,15,12,2,1,-,12,3,10,25,2,4,5,11,1,4,20,25,4,2,9,15,6,4,10,2,0,25,27
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Bulgaria,Brazil,0,3,21,19,22,-,-,25,25,25,-,-,ALL SETS,49,38,8,3,-,38,13,26,77,8,12,7,27,3,12,49,64,21,4,37,62,10,6,17,19,2,54,75
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Bulgaria,Brazil,0,3,21,19,22,-,-,25,25,25,-,-,SET 1,16,13,2,1,-,13,4,4,21,2,2,0,4,1,3,18,22,6,3,11,20,2,1,4,4,0,15,19
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Bulgaria,Brazil,0,3,21,19,22,-,-,25,25,25,-,-,SET 2,15,13,2,0,-,13,5,11,29,2,4,2,8,0,5,14,19,8,0,13,21,4,2,6,7,1,21,29
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Bulgaria,Brazil,0,3,21,19,22,-,-,25,25,25,-,-,SET 3,18,12,4,2,-,12,4,11,27,4,6,5,15,2,4,17,23,7,1,13,21,4,3,7,8,1,18,27
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Brazil,Bulgaria,3,0,25,25,25,-,-,21,19,22,-,-,ALL SETS,57,44,9,4,-,44,10,14,68,9,9,10,28,4,11,58,73,9,3,40,52,9,13,26,22,0,44,66
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Brazil,Bulgaria,3,0,25,25,25,-,-,21,19,22,-,-,SET 1,20,15,2,3,-,15,3,2,20,2,1,0,3,3,4,17,24,2,1,16,19,1,5,8,6,0,14,20
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Brazil,Bulgaria,3,0,25,25,25,-,-,21,19,22,-,-,SET 2,18,14,4,0,-,14,2,6,22,4,4,6,14,0,4,21,25,3,0,11,14,4,4,9,8,0,13,21
2022,64,2022/6/26,4,2,Sofia,Bulgaria,Brazil,Bulgaria,3,0,25,25,25,-,-,21,19,22,-,-,SET 3,19,15,3,1,-,15,5,6,26,3,4,4,11,1,3,20,24,4,2,13,19,4,4,9,8,0,17,25
2022,65,2022/7/5,5,3,Osaka,Japan,United States,Germany,3,1,25,25,22,25,-,21,19,25,18,-,ALL SETS,70,59,4,7,-,59,13,36,108,4,23,36,63,7,18,71,96,33,2,32,67,39,8,55,34,1,71,106
2022,65,2022/7/5,5,3,Osaka,Japan,United States,Germany,3,1,25,25,22,25,-,21,19,25,18,-,SET 1,16,14,0,2,-,14,2,8,24,0,6,10,16,2,3,20,25,9,1,7,17,6,2,11,6,0,16,22
2022,65,2022/7/5,5,3,Osaka,Japan,United States,Germany,3,1,25,25,22,25,-,21,19,25,18,-,SET 2,21,17,1,3,-,17,3,6,26,1,5,6,12,3,5,16,24,10,0,6,16,7,2,11,9,0,15,24
2022,65,2022/7/5,5,3,Osaka,Japan,United States,Germany,3,1,25,25,22,25,-,21,19,25,18,-,SET 3,16,14,1,1,-,14,5,13,32,1,6,10,17,1,5,17,23,9,1,9,19,13,3,17,10,0,22,32
2022,65,2022/7/5,5,3,Osaka,Japan,United States,Germany,3,1,25,25,22,25,-,21,19,25,18,-,SET 4,17,14,2,1,-,14,3,9,26,2,6,10,18,1,5,18,24,5,0,10,15,13,1,16,9,1,18,28
2022,65,2022/7/5,5,3,Osaka,Japan,Germany,United States,1,3,21,19,25,18,-,25,25,22,25,-,ALL SETS,52,47,3,2,-,47,11,64,122,3,17,15,35,2,17,65,84,33,7,38,78,26,15,68,35,1,89,125
2022,65,2022/7/5,5,3,Osaka,Japan,Germany,United States,1,3,21,19,25,18,-,25,25,22,25,-,SET 1,15,14,0,1,-,14,5,18,37,0,6,5,11,1,4,16,21,7,2,13,22,7,4,23,15,0,25,40
2022,65,2022/7/5,5,3,Osaka,Japan,Germany,United States,1,3,21,19,25,18,-,25,25,22,25,-,SET 2,12,11,1,0,-,11,1,9,21,1,3,1,5,0,4,16,20,7,3,9,19,5,5,11,4,0,17,21
2022,65,2022/7/5,5,3,Osaka,Japan,Germany,United States,1,3,21,19,25,18,-,25,25,22,25,-,SET 3,17,14,2,1,-,14,1,17,32,2,4,6,12,1,5,18,24,9,1,8,18,9,5,20,7,0,25,32
2022,65,2022/7/5,5,3,Osaka,Japan,Germany,United States,1,3,21,19,25,18,-,25,25,22,25,-,SET 4,8,8,0,0,-,8,4,20,32,0,4,3,7,0,4,15,19,10,1,8,19,5,1,14,9,1,22,32
2022,66,2022/7/5,5,3,Osaka,Japan,Canada,Argentina,1,3,21,25,21,23,-,25,23,25,25,-,ALL SETS,60,53,4,3,-,53,20,35,108,4,24,29,57,3,21,68,92,12,4,61,77,35,17,60,34,2,71,107
2022,66,2022/7/5,5,3,Osaka,Japan,Canada,Argentina,1,3,21,25,21,23,-,25,23,25,25,-,SET 1,14,11,2,1,-,11,6,5,22,2,7,10,19,1,2,20,23,4,2,13,19,7,6,17,1,1,22,24
2022,66,2022/7/5,5,3,Osaka,Japan,Canada,Argentina,1,3,21,25,21,23,-,25,23,25,25,-,SET 2,15,14,1,0,-,14,3,9,26,1,9,4,14,0,6,18,24,3,1,15,19,8,3,12,11,0,15,26
2022,66,2022/7/5,5,3,Osaka,Japan,Canada,Argentina,1,3,21,25,21,23,-,25,23,25,25,-,SET 3,16,14,1,1,-,14,4,14,32,1,5,7,13,1,7,14,22,3,1,16,20,11,4,17,8,0,22,30
2022,66,2022/7/5,5,3,Osaka,Japan,Canada,Argentina,1,3,21,25,21,23,-,25,23,25,25,-,SET 4,15,14,0,1,-,14,7,7,28,0,3,8,11,1,6,16,23,2,0,17,19,9,4,14,14,1,12,27
2022,66,2022/7/5,5,3,Osaka,Japan,Argentina,Canada,3,1,25,23,25,25,-,21,25,21,23,-,ALL SETS,61,50,7,4,-,50,13,44,107,7,21,23,51,4,20,73,97,20,3,47,70,31,11,49,28,1,80,109
2022,66,2022/7/5,5,3,Osaka,Japan,Argentina,Canada,3,1,25,23,25,25,-,21,25,21,23,-,SET 1,22,15,5,2,-,15,4,15,34,5,4,3,12,2,5,17,24,3,1,16,20,6,2,8,0,0,34,34
2022,66,2022/7/5,5,3,Osaka,Japan,Argentina,Canada,3,1,25,23,25,25,-,21,25,21,23,-,SET 2,14,13,0,1,-,13,6,6,25,0,7,8,15,1,5,18,24,6,0,12,18,6,3,10,8,0,16,24
2022,66,2022/7/5,5,3,Osaka,Japan,Argentina,Canada,3,1,25,23,25,25,-,21,25,21,23,-,SET 3,14,12,1,1,-,12,2,13,27,1,7,9,17,1,4,19,24,3,1,11,15,13,1,15,9,0,18,27
2022,66,2022/7/5,5,3,Osaka,Japan,Argentina,Canada,3,1,25,23,25,25,-,21,25,21,23,-,SET 4,11,10,1,0,-,10,1,10,21,1,3,3,7,0,6,19,25,8,1,8,17,6,5,16,11,1,12,24
2022,67,2022/7/5,6,3,Gda?sk,Poland,Italy,Bulgaria,3,0,25,25,25,-,-,15,20,23,-,-,ALL SETS,54,37,11,6,-,37,5,28,70,11,13,1,25,6,9,59,74,7,2,39,48,11,4,20,7,1,60,68
2022,67,2022/7/5,6,3,Gda?sk,Poland,Italy,Bulgaria,3,0,25,25,25,-,-,15,20,23,-,-,SET 1,19,11,4,4,-,11,3,9,23,4,2,1,7,4,1,20,25,4,0,7,11,4,0,5,2,0,20,22
2022,67,2022/7/5,6,3,Gda?sk,Poland,Italy,Bulgaria,3,0,25,25,25,-,-,15,20,23,-,-,SET 2,19,14,4,1,-,14,2,8,24,4,5,0,9,1,5,18,24,1,0,17,18,3,1,5,2,1,20,23
2022,67,2022/7/5,6,3,Gda?sk,Poland,Italy,Bulgaria,3,0,25,25,25,-,-,15,20,23,-,-,SET 3,16,12,3,1,-,12,0,11,23,3,6,0,9,1,3,21,25,2,2,15,19,4,3,10,3,0,20,23
2022,67,2022/7/5,6,3,Gda?sk,Poland,Bulgaria,Italy,0,3,15,20,23,-,-,25,25,25,-,-,ALL SETS,41,37,2,2,-,37,19,28,84,2,3,2,7,2,11,46,59,10,6,49,65,6,4,12,11,1,72,84
2022,67,2022/7/5,6,3,Gda?sk,Poland,Bulgaria,Italy,0,3,15,20,23,-,-,25,25,25,-,-,SET 1,11,9,2,0,-,9,6,14,29,2,0,0,2,0,4,11,15,2,4,18,24,1,1,2,3,0,29,32
2022,67,2022/7/5,6,3,Gda?sk,Poland,Bulgaria,Italy,0,3,15,20,23,-,-,25,25,25,-,-,SET 2,12,12,0,0,-,12,6,3,21,0,3,2,5,0,3,18,21,3,1,15,19,2,0,2,5,1,15,21
2022,67,2022/7/5,6,3,Gda?sk,Poland,Bulgaria,Italy,0,3,15,20,23,-,-,25,25,25,-,-,SET 3,18,16,0,2,-,16,7,11,34,0,0,0,0,2,4,17,23,5,1,16,22,3,3,8,3,0,28,31
2022,68,2022/7/5,6,3,Gda?sk,Poland,Poland,Iran,2,3,25,23,22,27,15,21,25,25,25,7,ALL SETS,82,60,12,10,-,60,16,36,112,12,16,1,29,10,26,69,105,12,9,74,95,17,15,36,13,1,94,108
2022,68,2022/7/5,6,3,Gda?sk,Poland,Poland,Iran,2,3,25,23,22,27,15,21,25,25,25,7,SET 1,19,15,2,2,-,15,4,6,25,2,2,0,4,2,6,17,25,6,0,13,19,4,0,5,4,0,19,23
2022,68,2022/7/5,6,3,Gda?sk,Poland,Poland,Iran,2,3,25,23,22,27,15,21,25,25,25,7,SET 2,18,13,1,4,-,13,2,6,21,1,4,0,5,4,7,12,23,1,2,18,21,2,3,5,1,0,20,21
2022,68,2022/7/5,6,3,Gda?sk,Poland,Poland,Iran,2,3,25,23,22,27,15,21,25,25,25,7,SET 3,18,13,3,2,-,13,5,8,26,3,1,0,4,2,8,13,23,3,2,16,21,3,4,8,4,0,21,25
2022,68,2022/7/5,6,3,Gda?sk,Poland,Poland,Iran,2,3,25,23,22,27,15,21,25,25,25,7,SET 4,22,14,6,2,-,14,4,9,27,6,8,0,14,2,3,21,26,2,2,17,21,5,5,11,3,0,25,28
2022,68,2022/7/5,6,3,Gda?sk,Poland,Poland,Iran,2,3,25,23,22,27,15,21,25,25,25,7,SET 5,5,5,0,0,-,5,1,7,13,0,1,1,2,0,2,6,8,0,3,10,13,3,3,7,1,1,9,11
2022,68,2022/7/5,6,3,Gda?sk,Poland,Iran,Poland,3,2,21,25,25,25,7,25,23,22,27,15,ALL SETS,70,56,5,9,-,56,16,32,104,5,22,3,30,9,15,86,110,11,10,58,79,19,11,37,19,0,87,106
2022,68,2022/7/5,6,3,Gda?sk,Poland,Iran,Poland,3,2,21,25,25,25,7,25,23,22,27,15,SET 1,12,11,1,0,-,11,5,8,24,1,4,0,5,0,2,19,21,4,2,13,19,4,4,9,3,0,21,24
2022,68,2022/7/5,6,3,Gda?sk,Poland,Iran,Poland,3,2,21,25,25,25,7,25,23,22,27,15,SET 2,16,13,1,2,-,13,2,3,18,1,6,1,8,2,4,19,25,2,4,10,16,5,2,8,6,0,13,19
2022,68,2022/7/5,6,3,Gda?sk,Poland,Iran,Poland,3,2,21,25,25,25,7,25,23,22,27,15,SET 3,14,10,2,2,-,10,3,7,20,2,5,1,8,2,3,19,24,2,2,11,15,4,1,6,4,0,16,20
2022,68,2022/7/5,6,3,Gda?sk,Poland,Iran,Poland,3,2,21,25,25,25,7,25,23,22,27,15,SET 4,16,14,0,2,-,14,6,9,29,0,6,0,6,2,5,19,26,2,2,19,23,4,2,10,6,0,22,28
2022,68,2022/7/5,6,3,Gda?sk,Poland,Iran,Poland,3,2,21,25,25,25,7,25,23,22,27,15,SET 5,12,8,1,3,-,8,0,5,13,1,1,1,3,3,1,10,14,1,0,5,6,2,2,4,0,0,15,15
2022,69,2022/7/6,5,3,Osaka,Japan,Germany,Brazil,1,3,27,17,20,19,-,25,25,25,25,-,ALL SETS,60,51,6,3,-,51,13,44,108,6,29,10,45,3,15,66,84,21,6,58,85,26,13,57,28,3,87,118
2022,69,2022/7/6,5,3,Osaka,Japan,Germany,Brazil,1,3,27,17,20,19,-,25,25,25,25,-,SET 1,20,16,1,3,-,16,4,11,31,1,8,2,11,3,3,20,26,7,0,16,23,9,4,17,8,2,26,36
2022,69,2022/7/6,5,3,Osaka,Japan,Germany,Brazil,1,3,27,17,20,19,-,25,25,25,25,-,SET 2,12,12,0,0,-,12,4,11,27,0,7,2,9,0,4,14,18,4,3,14,21,7,3,13,4,0,23,27
2022,69,2022/7/6,5,3,Osaka,Japan,Germany,Brazil,1,3,27,17,20,19,-,25,25,25,25,-,SET 3,16,13,3,0,-,13,3,12,28,3,9,4,16,0,5,15,20,2,2,17,21,8,2,16,7,0,24,31
2022,69,2022/7/6,5,3,Osaka,Japan,Germany,Brazil,1,3,27,17,20,19,-,25,25,25,25,-,SET 4,12,10,2,0,-,10,2,10,22,2,5,2,9,0,3,17,20,8,1,11,20,2,4,11,9,1,14,24
2022,69,2022/7/6,5,3,Osaka,Japan,Brazil,Germany,3,1,25,25,25,25,-,27,17,20,19,-,ALL SETS,75,63,6,6,-,63,13,26,102,6,25,30,61,6,14,79,99,20,3,46,69,38,15,60,39,1,66,106
2022,69,2022/7/6,5,3,Osaka,Japan,Brazil,Germany,3,1,25,25,25,25,-,27,17,20,19,-,SET 1,16,16,0,0,-,16,4,10,30,0,9,8,17,0,3,23,26,6,3,14,23,10,3,16,12,1,18,31
2022,69,2022/7/6,5,3,Osaka,Japan,Brazil,Germany,3,1,25,25,25,25,-,27,17,20,19,-,SET 2,19,14,2,3,-,14,2,6,22,2,7,7,16,3,3,18,24,3,0,11,14,9,3,13,8,0,15,23
2022,69,2022/7/6,5,3,Osaka,Japan,Brazil,Germany,3,1,25,25,25,25,-,27,17,20,19,-,SET 3,19,15,2,2,-,15,3,8,26,2,4,8,14,2,4,19,25,6,0,9,15,11,5,19,11,0,18,29
2022,69,2022/7/6,5,3,Osaka,Japan,Brazil,Germany,3,1,25,25,25,25,-,27,17,20,19,-,SET 4,21,18,2,1,-,18,4,2,24,2,5,7,14,1,4,19,24,5,0,12,17,8,4,12,8,0,15,23
2022,70,2022/7/6,5,3,Osaka,Japan,Japan,Australia,3,1,25,25,23,25,-,18,15,25,19,-,ALL SETS,80,61,6,13,-,61,8,24,93,6,21,17,44,13,16,68,97,30,1,36,67,24,14,51,41,1,54,96
2022,70,2022/7/6,5,3,Osaka,Japan,Japan,Australia,3,1,25,25,23,25,-,18,15,25,19,-,SET 1,22,21,0,1,-,21,0,3,24,0,7,5,12,1,4,20,25,7,0,9,16,7,3,13,8,0,17,25
2022,70,2022/7/6,5,3,Osaka,Japan,Japan,Australia,3,1,25,25,23,25,-,18,15,25,19,-,SET 2,19,13,1,5,-,13,1,10,24,1,3,7,11,5,3,16,24,7,0,6,13,11,3,17,10,0,14,24
2022,70,2022/7/6,5,3,Osaka,Japan,Japan,Australia,3,1,25,25,23,25,-,18,15,25,19,-,SET 3,20,16,1,3,-,16,5,6,27,1,6,3,10,3,5,16,24,11,0,12,23,3,5,13,13,0,15,28
2022,70,2022/7/6,5,3,Osaka,Japan,Japan,Australia,3,1,25,25,23,25,-,18,15,25,19,-,SET 4,19,11,4,4,-,11,2,5,18,4,5,2,11,4,4,16,24,5,1,9,15,3,3,8,10,1,8,19
2022,70,2022/7/6,5,3,Osaka,Japan,Australia,Japan,1,3,18,15,25,19,-,25,25,23,25,-,ALL SETS,56,51,4,1,-,51,11,27,89,4,16,12,32,1,11,66,78,28,13,40,81,20,15,41,26,1,57,84
2022,70,2022/7/6,5,3,Osaka,Japan,Australia,Japan,1,3,18,15,25,19,-,25,25,23,25,-,SET 1,14,14,0,0,-,14,0,9,23,0,7,2,9,0,2,16,18,7,1,13,21,3,2,7,9,1,11,21
2022,70,2022/7/6,5,3,Osaka,Japan,Australia,Japan,1,3,18,15,25,19,-,25,25,23,25,-,SET 2,12,11,1,0,-,11,4,9,24,1,1,6,8,0,3,13,16,7,5,9,21,7,4,14,8,0,16,24
2022,70,2022/7/6,5,3,Osaka,Japan,Australia,Japan,1,3,18,15,25,19,-,25,25,23,25,-,SET 3,17,15,2,0,-,15,2,6,23,2,6,2,10,0,1,23,24,8,3,8,19,5,6,12,4,0,17,21
